V93P0029S1949956	3	0	13	0	A00A0000A0000000	1	VVV9V936569569956	0
afterthetransfer	0	16	0	0	aaaaaaaaaaaaaaaa	1	aaafaftrerfersfer	0
afrittedfilter	0	14	0	0	aaaaaaaaaaaaaa	1	aaafafrrerterlter	0
togivethetitle	0	14	0	0	aaaaaaaaaaaaaa	1	tttotogeletleitle	0
ethylacetateCLASSV93P0029	7	12	6	0	aaaaaaaaaaaaAAAAAA00A0000	1	eeeteth9290290029	0
11	0	0	2	0	00	0		0
mixture	0	7	0	0	aaaaaaa	1	mmmimixereureture	0
titlecompound	0	13	0	0	aaaaaaaaaaaaa	1	tttititdndundound	0
filtrateisvacuum-filteredthrougha	0	32	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	fffifilahaghaugha	0
).Thecollectedfiltrate	1	19	0	1	Aaaaaaaaaaaaaaaaaaaa	1	))).).Teteaterate	0
periodtheflaskis	0	16	0	0	aaaaaaaaaaaaaaaa	1	pppepersiskisskis	0
h(15mmHg	1	4	2	1	a00aaAa	1	hhh(h(1gHgmHgmmHg	0
2).	0	0	1	1	0	0		0
mixtureis	0	9	0	0	aaaaaaaaa	1	mmmimixsiseisreis	0
acetateCLASSV93P0029S1759	8	7	10	0	aaaaaaaAAAAAA00A0000A0000	1	aaacace9597591759	0
ofthetetraethylammoniumbromideis	0	32	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ooofoftsiseisdeis	0
catalystafter	0	13	0	0	aaaaaaaaaaaaa	1	cccacatrerterfter	0
invacuo(0.5mmHg	1	10	2	1	aaaaaaa00aaAa	1	iiininvgHgmHgmmHg	0
%)with97	0	4	2	1	aaaa00	1	%%%)%)w797h97th97	0
w/w)(	0	2	0	1	aa	1	www/w/w()(w)(/w)(	0
columnchromatography	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	cccocolyhyphyaphy	0
97%purity	0	6	2	1	00aaaaaa	1	999797%ytyityrity	0
cakerinsed	0	10	0	0	aaaaaaaaaa	1	cccacakdedsednsed	0
bar	0	3	0	0	aaa	0		0
vigorousstirring.Immediateprecipitation	1	37	0	1	aaaaaaaaaaaaaaaaAaaaaaaaaaaaaaaaaaaaaa	1	vvvivignoniontion	0
w/w	0	2	0	1	aa	0		0
mL)and	1	4	0	1	aAaaa	1	mmmLmL)dndand)and	0
CLASSV93P0029S1209214	8	0	13	0	AAAAAA00A0000A0000000	1	CCCLCLA4142149214	0
padof	0	5	0	0	aaaaa	1	pppapadfofdofadof	0
thesolutionseparatedfromthe	0	27	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ttththeehethemthe	0
145171tetraethylammoniumbromide	0	25	6	0	000000aaaaaaaaaaaaaaaaaaaaaaaaa	1	1114145edeidemide	0
duringwhichtimetheinternal	0	26	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	dddudurlalnalrnal	0
purity(Notes	1	10	0	1	aaaaaaAaaaa	1	pppupursestesotes	0
13,14and15	0	3	6	1	0000aaa00	1	111313,515d15nd15	0
(5.5g,	0	1	2	1	00a	1	(((5(5.,g,5g,.5g,	0
observed	0	8	0	0	aaaaaaaa	1	ooobobsdedvedrved	0
10)	0	0	2	1	00	0		0
V93P0029S115911601	3	0	15	0	A00A0000A000000000	1	VVV9V931016011601	0
precipitateisvacuum-filteredthrough	0	34	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ppprprehghughough	0
1.5L)under	1	5	2	1	00Aaaaaa	1	111.1.5rerdernder	0
thetetraethylammoniumbromideis	0	30	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ttththesiseisdeis	0
addedtotheaqueous	0	17	0	0	aaaaaaaaaaaaaaaaa	1	aaadaddsusouseous	0
V93P0029S11591	3	0	11	0	A00A0000A00000	1	VVV9V931915911591	0
roomtemperature.The	1	17	0	1	aaaaaaaaaaaaaaaAaa	1	rrrorooeheThe.The	0
CLASSV93P0029S116671680	8	0	15	0	AAAAAA00A0000A000000000	1	CCCLCLA0806801680	0
S1145171tetraethylammoniumbromide	1	25	7	0	A0000000aaaaaaaaaaaaaaaaaaaaaaaaa	1	SSS1S11edeidemide	0
wa	0	2	0	0	aa	0		0
intoa	0	5	0	0	aaaaa	1	iiinintaoatoantoa	0
Absoluteethanol	1	14	0	0	Aaaaaaaaaaaaaaa	1	AAAbAbslolnolanol	0
withethylacetate	0	16	0	0	aaaaaaaaaaaaaaaa	1	wwwiwiteteatetate	0
5.8-6.1g,83-87	0	1	8	1	0000a0000	1	555.5.8787-873-87	0
385-(Hydroxymethyl	1	12	3	1	000Aaaaaaaaaaaaa	1	3338385lylhylthyl	0
145171	0	0	6	0	000000	1	11141451711715171	0
fromtheAmberlyst®15	1	15	2	0	aaaaaaaAaaaaaaaa00	1	fffrfro515®15t®15	0
1h(15	0	1	3	1	0a00	1	111h1h(515(15h(15	0
rotaryevaporation(	0	17	0	1	aaaaaaaaaaaaaaaaa	1	rrrorot(n(on(ion(	0
usedtowashthecatalyst	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	uuususetstystlyst	0
rotaryevaporation	0	17	0	0	aaaaaaaaaaaaaaaaa	1	rrrorotnoniontion	0
Note1),distilled	1	12	1	1	Aaaa0aaaaaaaaa	1	NNNoNotdedledlled	0
precipitateisvacuum-filtered	0	27	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ppprprededredered	0
(1.5	0	0	2	1	00	1	(((1(1.5.51.5(1.5	0
solutionintoa2-L	1	13	1	1	aaaaaaaaaaaaa0A	1	sssosolL-L2-La2-L	0
water(5mL	1	6	1	1	aaaaa0aA	1	wwwawatLmL5mL(5mL	0
14991512ethylacetateCLASS	5	12	8	0	00000000aaaaaaaaaaaaAAAAA	1	1114149SSSASSLASS	0
).Absolute	1	7	0	1	Aaaaaaaa	1	))).).Aeteutelute	0
thereactionmixture.When	1	21	0	1	aaaaaaaaaaaaaaaaaaAaaa	1	ttththenenhenWhen	0
rinsedwithethylacetate(	0	22	0	1	aaaaaaaaaaaaaaaaaaaaaa	1	rrririn(e(te(ate(	0
V93P0029S1759772	3	0	13	0	A00A0000A0000000	1	VVV9V932727729772	0
theresidueis	0	12	0	0	aaaaaaaaaaaa	1	ttththesiseisueis	0
)(Notes9	1	4	1	1	Aaaaa0	1	)))()(N9s9es9tes9	0
(100mL)	1	1	3	1	000aA	1	(((1(10)L)mL)0mL)	0
a50mLsingle-neckedround-bottomed	1	27	2	1	a00aAaaaaaaaaaaaaaaaaaaaaaaaaa	1	aaa5a50dedmedomed	0
(20-30mL)is	1	3	4	1	0000aAaa	1	(((2(20sis)isL)is	0
V93P0029S11184	3	0	11	0	A00A0000A00000	1	VVV9V934841841184	0
vacuum-filteredthrough	0	21	0	1	aaaaaaaaaaaaaaaaaaaaa	1	vvvavachghughough	0
stirring.Immediateprecipitationof	1	31	0	1	aaaaaaaaAaaaaaaaaaaaaaaaaaaaaaaa	1	ssststifofnofonof	0
Note8)	1	3	1	1	Aaaa0	1	NNNoNot)8)e8)te8)	0
mLsingle-neckedround-bottomed	1	26	0	1	aAaaaaaaaaaaaaaaaaaaaaaaaaa	1	mmmLmLsdedmedomed	0
255-(	0	0	3	1	000	1	2225255(-(5-(55-(	0
added.Thestirring	1	15	0	1	aaaaaAaaaaaaaaaa	1	aaadaddgngingring	0
and10)	0	3	2	1	aaa00	1	aaanand)0)10)d10)	0
evaporation(	0	11	0	1	aaaaaaaaaaa	1	eeeveva(n(on(ion(	0
S10	1	0	2	0	A00	0		0
.	0	0	0	1		0		0
withethylacetate(	0	16	0	1	aaaaaaaaaaaaaaaa	1	wwwiwit(e(te(ate(	0
residueisdissolvedin	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	rrreresnindinedin	0
decantationof	0	13	0	0	aaaaaaaaaaaaa	1	dddedecfofnofonof	0
fromtheheatsource	0	17	0	0	aaaaaaaaaaaaaaaaa	1	fffrfroecerceurce	0
placedon	0	8	0	0	aaaaaaaa	1	ppplplanondonedon	0
ethanolCLASSV93P0029S1949	8	7	10	0	aaaaaaaAAAAAA00A0000A0000	1	eeeteth9499491949	0
distilledwater(5	0	14	1	1	aaaaaaaaaaaaaa0	1	dddidis5(5r(5er(5	0
furfuralCLASSV93P0029	7	8	6	0	aaaaaaaaAAAAAA00A0000	1	fffufur9290290029	0
(Note8).	1	3	1	1	Aaaa0	1	(((N(No.).8).e8).	0
reactiontemperatureis	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	rrrereasiseisreis	0
%)with97%	0	4	2	1	aaaa00	1	%%%)%)w%7%97%h97%	0
theaqueoussolution	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	ttththenoniontion	0
(1g,	0	1	1	1	0a	1	(((1(1g,g,1g,(1g,	0
mmHg,50°C	2	3	2	1	aaAa00A	1	mmmmmmHC°C0°C50°C	0
applied	0	7	0	0	aaaaaaa	1	aaapappdediedlied	0
38	0	0	2	0	00	0		0
,distilled	0	9	0	1	aaaaaaaaa	1	,,,d,didedledlled	0
stirringiscontinuedfor	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	ssststirorfordfor	0
theflaskisremovedfrom	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	ttththemomromfrom	0
mL)(Note	2	4	0	1	aAAaaa	1	mmmLmL)eteoteNote	0
h(15	0	1	2	1	a00	1	hhh(h(1515(15h(15	0
solventisremovedinvacuo	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	sssosolouocuoacuo	0
V93P0029S1145	3	0	10	0	A00A0000A0000	1	VVV9V935451451145	0
S1873880ethanolCLASS	6	7	7	0	A0000000aaaaaaaAAAAA	1	SSS1S18SSSASSLASS	0
totheaqueous	0	12	0	0	aaaaaaaaaaaa	1	tttototsusouseous	0
a2-Lsingle-necked	1	13	1	1	a0Aaaaaaaaaaaaa	1	aaa2a2-dedkedcked	0
14991512ethyl	0	5	8	0	00000000aaaaa	1	1114149lylhylthyl	0
insidethe	0	9	0	0	aaaaaaaaa	1	iiininsehetheethe	0
is	0	2	0	0	aa	0		0
fructoseCLASSV93P0029S11591	8	8	11	0	aaaaaaaaAAAAAA00A0000A00000	1	fffrfru1915911591	0
Thereactiontemperatureismonitored	1	32	0	0	Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	TTThThededredored	0
.ReactionAssemblyV93P0029S1	5	14	7	1	AaaaaaaaAaaaaaaaA00A0000A0	1	...R.Re1S19S129S1	0
in	0	2	0	0	aa	0		0
S1873880	1	0	7	0	A0000000	1	SSS1S180808803880	0
waterCLASSV93P0029S11641	8	5	11	0	aaaaaAAAAAA00A0000A00000	1	wwwawat1416411641	0
thereactionmixtureturn	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	ttththenrnurnturn	0
1651silicagelCLASSV93P0029	7	9	10	0	0000aaaaaaaaaAAAAAA00A0000	1	11161659290290029	0
hotabsolute	0	11	0	0	aaaaaaaaaaa	1	hhhohoteteutelute	0
vacuo(0.5mmHg)	1	8	2	1	aaaaa00aaAa	1	vvvavac)g)Hg)mHg)	0
whichtimetheinternaltemperature	0	31	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	wwwhwhiereureture	0
236237	0	0	6	0	000000	1	22232367372376237	0
S1759772Amberlyst®	2	8	7	0	A0000000Aaaaaaaaa	1	SSS1S17®t®st®yst®	0
ismonitoredby	0	13	0	0	aaaaaaaaaaaaa	1	iiisismybydbyedby	0
S112441257ethyl	1	5	9	0	A000000000aaaaa	1	SSS1S11lylhylthyl	0
oilyresidueistransferredinto	0	28	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	oooioilotontointo	0
withethyl	0	9	0	0	aaaaaaaaa	1	wwwiwitlylhylthyl	0
(15mmHg	1	3	2	1	00aaAa	1	(((1(15gHgmHgmmHg	0
apadof	0	6	0	0	aaaaaa	1	aaapapafofdofadof	0
ellipsoidal	0	11	0	0	aaaaaaaaaaa	1	eeelelllaldalidal	0
°C	1	0	0	0	A	0		0
1601	0	0	4	0	0000	1	11161601016011601	0
mixture.	0	7	0	1	aaaaaaa	1	mmmimix.e.re.ure.	0
L)undervigorousstirring	1	21	0	1	Aaaaaaaaaaaaaaaaaaaaaa	1	LLL)L)ugngingring	0
placedinsidethereaction	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	ppplplanoniontion	0
fromtheheat	0	11	0	0	aaaaaaaaaaa	1	fffrfrotateatheat	0
aqueoussolution.The	1	17	0	1	aaaaaaaaaaaaaaaAaa	1	aaaqaqueheThe.The	0
the	0	3	0	0	aaa	0		0
isobtainedadeeplyorange	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	iiisisoegengeange	0
mL),whichis	1	8	0	1	aAaaaaaaa	1	mmmLmL)sishischis	0
ismonitored	0	11	0	0	aaaaaaaaaaa	1	iiisismdedredored	0
givethe	0	7	0	0	aaaaaaa	1	gggigivehetheethe	0
30g)using	0	6	2	1	00aaaaaa	1	333030ggngingsing	0
solventis	0	9	0	0	aaaaaaaaa	1	sssosolsistisntis	0
CLASSV93P0029S11184	8	0	11	0	AAAAAA00A0000A00000	1	CCCLCLA4841841184	0
monitored	0	9	0	0	aaaaaaaaa	1	mmmomondedredored	0
CLASSV93P0029	7	0	6	0	AAAAAA00A0000	1	CCCLCLA9290290029	0
ischargedwithtetraethylammonium	0	31	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	iiisiscmumiumnium	0
.Afterthis	1	8	0	1	Aaaaaaaaa	1	...A.Afsishisthis	0
ethylacetate(100mL	1	13	3	1	aaaaaaaaaaaa000aA	1	eeetethLmL0mL00mL	0
7).	0	0	1	1	0	0		0
,83-87%	0	0	4	1	0000	1	,,,8,83%7%87%-87%	0
HMFCLASSV93P0029T013	11	0	9	0	AAAAAAAAA00A0000A000	1	HHHMHMF313013T013	0
,andtheethanolis	0	15	0	1	aaaaaaaaaaaaaaa	1	,,,a,ansislisolis	0
additionofethylacetate	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	aaadaddeteatetate	0
residualorganicsolvent	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	rrrerestntentvent	0
1h(	0	1	1	1	0a	0		0
orangeliquid(5.5g	0	13	2	1	aaaaaaaaaaaa00a	1	ooororag5g.5g5.5g	0
S127282CLASS	6	0	6	0	A000000AAAAA	1	SSS1S12SSSASSLASS	0
)andfructose(	0	11	0	1	aaaaaaaaaaa	1	)))a)an(e(se(ose(	0
mL)is	1	3	0	1	aAaa	1	mmmLmL)sis)isL)is	0
decantationofthe	0	16	0	0	aaaaaaaaaaaaaaaa	1	dddedecehethefthe	0
50	0	0	2	0	00	0		0
thecolorofthereaction	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	ttththenoniontion	0
5-	0	0	1	1	0	0		0
anoilbathat	0	11	0	0	aaaaaaaaaaa	1	aaananotathatthat	0
772Amberlyst®15CLASS	6	8	5	0	000Aaaaaaaaa00AAAAA	1	7777772SSSASSLASS	0
cooled	0	6	0	0	aaaaaa	1	cccocoodedledoled	0
0.056mol	0	3	4	1	0000aaa	1	000.0.0lolmol6mol	0
athermometerplacedinsidethe	0	27	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	aaatathehetheethe	0
873880ethanolCLASS	5	7	6	0	000000aaaaaaaAAAAA	1	8887873SSSASSLASS	0
Hydroxymethyl	1	12	0	0	Aaaaaaaaaaaaa	1	HHHyHydlylhylthyl	0
880ethanolCLASSV93P0029	7	7	9	0	000aaaaaaaAAAAAA00A0000	1	88888809290290029	0
thereactionmixture	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	ttththeereureture	0
0255-(Hydroxymethyl	1	12	4	1	0000Aaaaaaaaaaaaa	1	0002025lylhylthyl	0
S1458	1	0	4	0	A0000	1	SSS1S148584581458	0
whichtime	0	9	0	0	aaaaaaaaa	1	wwwhwhiemeimetime	0
),distilledwater	0	14	0	1	aaaaaaaaaaaaaa	1	))),),drerterater	0
50mLsingle-neckedround-bottomed	1	26	2	1	00aAaaaaaaaaaaaaaaaaaaaaaaaaa	1	555050mdedmedomed	0
for	0	3	0	0	aaa	0		0
bathat100	0	6	3	0	aaaaaa000	1	bbbabat000100t100	0
209	0	0	3	0	000	0		0
andthesilicagel	0	15	0	0	aaaaaaaaaaaaaaa	1	aaanandlelgelagel	0
placedonarotary	0	15	0	0	aaaaaaaaaaaaaaa	1	ppplplayryarytary	0
15bydecantation	0	13	2	0	00aaaaaaaaaaaaa	1	111515bnoniontion	0
chromatography(Note	1	17	0	1	aaaaaaaaaaaaaaAaaa	1	ccchchreteoteNote	0
(Note5).	1	3	1	1	Aaaa0	1	(((N(No.).5).e5).	0
5)	0	0	1	1	0	0		0
insidethereaction	0	17	0	0	aaaaaaaaaaaaaaaaa	1	iiininsnoniontion	0
g,0.056mol	0	4	4	1	a0000aaa	1	ggg,g,0lolmol6mol	0
ethylacetate(1.5	0	12	2	1	aaaaaaaaaaaa00	1	eeeteth5.51.5(1.5	0
.A500-mLsingle-necked,	2	13	3	1	A000aAaaaaaaaaaaaa	1	...A.A5,d,ed,ked,	0
sourceand	0	9	0	0	aaaaaaaaa	1	sssosoudndandeand	0
,14and15)	0	3	4	1	00aaa00	1	,,,1,14)5)15)d15)	0
furfural(2	0	8	1	1	aaaaaaaa0	1	fffufur2(2l(2al(2	0
flaskisremoved	0	14	0	0	aaaaaaaaaaaaaa	1	ffflfladedvedoved	0
placedinsidethereactionmixture	0	30	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ppplplaereureture	0
°C(Note	2	3	0	1	AAaaa	1	°°°C°C(eteoteNote	0
HMFCLASS	8	0	0	0	AAAAAAAA	1	HHHMHMFSSSASSLASS	0
g,10	0	1	2	1	a00	1	ggg,g,1010,10g,10	0
(HMF)	3	0	0	1	AAA	1	(((H(HM)F)MF)HMF)	0
byimmediateadditionofethyl	0	26	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	bbbybyilylhylthyl	0
chargedwithtetraethylammonium	0	29	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ccchchamumiumnium	0
apad	0	4	0	0	aaaa	1	aaapapadadpadapad	0
round-bottomed	0	13	0	1	aaaaaaaaaaaaa	1	rrroroudedmedomed	0
ofthehot	0	8	0	0	aaaaaaaa	1	ooofofttothotehot	0
3),	0	0	1	1	0	0		0
(30g)using	0	6	2	1	00aaaaaa	1	(((3(30gngingsing	0
flaskisremovedfrom	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	ffflflamomromfrom	0
organicsolventis	0	16	0	0	aaaaaaaaaaaaaaaa	1	ooororgsistisntis	0
Note6).Absolute	2	10	1	1	Aaaa0Aaaaaaaa	1	NNNoNoteteutelute	0
down	0	4	0	0	aaaa	1	dddodownwnowndown	0
5.5g,79	0	1	4	1	00a00	1	555.5.5979,79g,79	0
for1	0	3	1	0	aaa0	1	fffofor1r1or1for1	0
single-neckedround-bottomedflask	0	30	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	sssisinkskasklask	0
mLsingle-neckedround-bottomedflaskand	1	34	0	1	aAaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	mmmLmLsdndandkand	0
vacuum-filteredthroughafrittedfilter	0	35	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	vvvavacrerterlter	0
titlecompoundisobtaineda	0	24	0	0	aaaaaaaaaaaaaaaaaaaaaaaa	1	tttititadaedaneda	0
).A500-mL	2	1	3	1	A000aA	1	))).).ALmL-mL0-mL	0
V93P0029	2	0	6	0	A00A0000	1	VVV9V939290290029	0
cakerinsedwith	0	14	0	0	aaaaaaaaaaaaaa	1	cccacakhthithwith	0
tetraethylammoniumbromideCLASS	5	25	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaAAAAA	1	tttetetSSSASSLASS	0
magneticstir	0	12	0	0	aaaaaaaaaaaa	1	mmmamagrirtirstir	0
iscooleddownto	0	14	0	0	aaaaaaaaaaaaaa	1	iiisiscotontownto	0
inhot	0	5	0	0	aaaaa	1	iiininhtothotnhot	0
heat	0	4	0	0	aaaa	1	hhheheatateatheat	0
V93P0029S111841191ethanol	3	7	15	0	A00A0000A000000000aaaaaaa	1	VVV9V93lolnolanol	0
catalyst	0	8	0	0	aaaaaaaa	1	cccacattstystlyst	0
gelisrinsedwith	0	15	0	0	aaaaaaaaaaaaaaa	1	gggegelhthithwith	0
226	0	0	3	0	000	0		0
compoundaan	0	11	0	0	aaaaaaaaaaa	1	cccocomnanaandaan	0
removed	0	7	0	0	aaaaaaa	1	rrreremdedvedoved	0
°C)(Note	2	3	0	1	AAaaa	1	°°°C°C)eteoteNote	0
flaskequippedwitha3.5-cm	0	20	2	1	aaaaaaaaaaaaaaaaaa00aa	1	ffflflamcm-cm5-cm	0
inside	0	6	0	0	aaaaaa	1	iiininsedeideside	0
ReactionAssemblyV93P0029	4	14	6	0	AaaaaaaaAaaaaaaaA00A0000	1	RRReRea9290290029	0
458471Amberlyst®	1	8	6	0	000000Aaaaaaaaa	1	4445458®t®st®yst®	0
S10255-(	1	0	5	1	A00000	1	SSS1S10(-(5-(55-(	0
,andthesilica	0	12	0	1	aaaaaaaaaaaa	1	,,,a,anacaicalica	0
of5-(Hydroxymethyl)	1	14	1	1	aa0Aaaaaaaaaaaaa	1	ooofof5)l)yl)hyl)	0
)furfural(HMF	3	8	0	1	aaaaaaaaAAA	1	)))f)fuFMFHMF(HMF	0
mmHg).Theoily	2	9	0	1	aaAaAaaaaaa	1	mmmmmmHylyilyoily	0
barisadded,and	0	13	0	1	aaaaaaaaaaaaa	1	bbbabardndand,and	0
)usingafrittedfilter	0	19	0	1	aaaaaaaaaaaaaaaaaaa	1	)))u)usrerterlter	0
CLASSV93P0029S1949	8	0	10	0	AAAAAA00A0000A0000	1	CCCLCLA9499491949	0
,79%	0	0	2	1	00	1	,,,7,79%9%79%,79%	0
S113221348	1	0	9	0	A000000000	1	SSS1S118483481348	0
transfer,	0	8	0	1	aaaaaaaa	1	tttrtra,r,er,fer,	0
1348tetraethylammoniumbromideCLASSV93P0029	7	25	10	0	0000aaaaaaaaaaaaaaaaaaaaaaaaaAAAAAA00A0000	1	11131349290290029	0
reactionmixtureisplacedon	0	25	0	0	aaaaaaaaaaaaaaaaaaaaaaaaa	1	rrrereanondonedon	0
columnchromatography(Note12	1	23	2	1	aaaaaaaaaaaaaaaaaaaaAaaa00	1	cccocol212e12te12	0
withtetraethylammoniumbromide(45	0	29	2	1	aaaaaaaaaaaaaaaaaaaaaaaaaaaaa00	1	wwwiwit545(45e(45	0
S116411651silicagel	1	9	9	0	A000000000aaaaaaaaa	1	SSS1S11lelgelagel	0
.Immediateprecipitationofthe	1	26	0	1	Aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	...I.Imehethefthe	0
15)	0	0	2	1	00	0		0
15(	0	0	2	1	00	0		0
(32°C,	1	0	2	1	00A	1	(((3(32,C,°C,2°C,	0
mmHg,50	1	3	2	1	aaAa00	1	mmmmmmH050,50g,50	0
Theflaskis	1	9	0	0	Aaaaaaaaaa	1	TTThThesiskisskis	0
givethetitlecompound	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	gggigivdndundound	0
waappliedtogivethe	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	wwwawaaehetheethe	0
liquid(5.5g,	0	7	2	1	aaaaaa00a	1	llliliq,g,5g,.5g,	0
a3.5-cmellipsoidalmagneticstir	0	26	2	1	a00aaaaaaaaaaaaaaaaaaaaaaaaa	1	aaa3a3.rirtirstir	0
S1949956	1	0	7	0	A0000000	1	SSS1S196569569956	0
reactionmixture	0	15	0	0	aaaaaaaaaaaaaaa	1	rrrereaereureture	0
).Flashcolumnchromatography	1	24	0	1	Aaaaaaaaaaaaaaaaaaaaaaaaa	1	))).).Fyhyphyaphy	0
873880	0	0	6	0	000000	1	88878730808803880	0
V93P0029S111841191	3	0	15	0	A00A0000A000000000	1	VVV9V931911911191	0
(100mL)(	1	1	3	1	000aA	1	(((1(10()(L)(mL)(	0
bromide(45g	0	8	2	1	aaaaaaa00a	1	bbbrbrog5g45g(45g	0
stirring.	0	8	0	1	aaaaaaaa	1	ssststi.g.ng.ing.	0
byrotaryevaporation(32	0	19	2	1	aaaaaaaaaaaaaaaaaaa00	1	bbbybyr232(32n(32	0
andtheresidueisdissolved	0	24	0	0	aaaaaaaaaaaaaaaaaaaaaaaa	1	aaananddedvedlved	0
(Notes9and10	1	7	3	1	Aaaaa0aaa00	1	(((N(No010d10nd10	0
mol)	0	3	0	1	aaa	1	mmmomol)l)ol)mol)	0
.Theprecipitateisvacuum-filtered	1	29	0	1	Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	...T.Thdedredered	0
mixtureturnbrown	0	16	0	0	aaaaaaaaaaaaaaaa	1	mmmimixnwnownrown	0
.Thefiltrateis	1	12	0	1	Aaaaaaaaaaaaa	1	...T.Thsiseisteis	0
theAmberlyst®15	1	11	2	0	aaaAaaaaaaaa00	1	ttththe515®15t®15	0
471Amberlyst®15	1	8	5	0	000Aaaaaaaaa00	1	4447471515®15t®15	0
16671680	0	0	8	0	00000000	1	11161660806801680	0
fructose(1)	0	8	1	1	aaaaaaaa0	1	fffrfru)1)(1)e(1)	0
CLASSV93P0029S113221348	8	0	15	0	AAAAAA00A0000A000000000	1	CCCLCLA8483481348	0
time	0	4	0	0	aaaa	1	tttitimemeimetime	0
0.056mol)	0	3	4	1	0000aaa	1	000.0.0)l)ol)mol)	0
2).A	1	0	1	1	0A	1	222)2).A.A).A2).A	0
deeplyorangeliquid(	0	18	0	1	aaaaaaaaaaaaaaaaaa	1	dddedee(d(id(uid(	0
followedbyimmediate	0	19	0	0	aaaaaaaaaaaaaaaaaaa	1	fffofoleteateiate	0
mL)andfructose(	1	12	0	1	aAaaaaaaaaaaa	1	mmmLmL)(e(se(ose(	0
adeeply	0	7	0	0	aaaaaaa	1	aaadadeylyplyeply	0
followedby	0	10	0	0	aaaaaaaaaa	1	fffofolybydbyedby	0
234	0	0	3	0	000	0		0
flask	0	5	0	0	aaaaa	1	ffflflakskasklask	0
g,10%w/w	0	3	2	1	a00aa	1	ggg,g,1w/ww/w%w/w	0
V93P0029S1025	3	0	10	0	A00A0000A0000	1	VVV9V935250251025	0
HMF)5-(	3	0	1	1	AAA0	1	HHHMHMF(-(5-()5-(	0
single-necked,round-bottomed	0	25	0	1	aaaaaaaaaaaaaaaaaaaaaaaaa	1	sssisindedmedomed	0
padofsilicagel	0	14	0	0	aaaaaaaaaaaaaa	1	pppapadlelgelagel	0
witha3.5-cm	0	7	2	1	aaaaa00aa	1	wwwiwitmcm-cm5-cm	0
gel(30g)	0	4	2	1	aaa00a	1	gggegel)g)0g)30g)	0
g,10%	0	1	2	1	a00	1	ggg,g,1%0%10%,10%	0
V93P0029S112441257	3	0	15	0	A00A0000A000000000	1	VVV9V937572571257	0
.Thetitlecompound	1	15	0	1	Aaaaaaaaaaaaaaaa	1	...T.Thdndundound	0
brown	0	5	0	0	aaaaa	1	bbbrbronwnownrown	0
thecolorof	0	10	0	0	aaaaaaaaaa	1	ttththefofroforof	0
HMF)	3	0	0	1	AAA	1	HHHMHMF)F)MF)HMF)	0
V93P0029S1209214water	3	5	13	0	A00A0000A0000000aaaaa	1	VVV9V93rerterater	0
Notes13,	1	4	2	1	Aaaaa00	1	NNNoNot,3,13,s13,	0
,round-bottomedflask	0	18	0	1	aaaaaaaaaaaaaaaaaa	1	,,,r,rokskasklask	0
